Sandra Tovar Medeiros Elementary,Turlock,95382,https://www.turlock.k12.ca.us/medeiros
Dos Palos Carver Center,Dos Palos,93620,https://www.greatschools.org/california/dos-palos/25050-Dos-Palos-Carver-Center/
Washington Elementary,Mendota,93640,https://wes.musdaztecs.com/
Daniel N. Buchanan Elementary,Murrieta,92563,https://www.murrieta.k12.ca.us/buchanan
Liberty High (Continuation),Paso Robles,93446,https://www.pasoschools.org/Liberty
Los Robles Elementary,Porterville,93257,https://losrobles.portervilleschools.org/
Community Montessori,Escondido,92026,https://www.cmcharter.org/
City Heights Preparatory Charter,San Diego,92105,http://www.cityheightsprep.org/
Two Rivers Elementary,Sacramento,95833,https://natomasunified.org/tre/
Success Learning Center,Hawthorne,90250,https://www.wiseburn.org/our-schools/success-learning-center-slc
North Elementary,Tracy,95376,https://north.tracy.k12.ca.us/
Harvest Park Middle,Pleasanton,94566,https://harvest.pleasantonusd.net/
Making Waves Academy,Richmond,94806,https://www.makingwavesacademy.org/
Palms Elementary,Lakewood,90715,https://www.palmses.us/
Kingston Elementary,Hesperia,92345,https://www.kingstonelementary.org/
Manhattan Beach Middle,Manhattan Beach,90266,https://mbmswaves.com/
Vista Springs Charter,Vista,92084,https://springscs.org/about-us/governing-boards/vista-springs
Temecula Luiseno Elementary,Temecula,92592,https://www.tvusd.k12.ca.us/TLES
Santa Barbara County ROP-North,Santa Maria,93455,https://www.cde.ca.gov/schooldirectory/details?cdscode=42745674290029
WISH Academy High,Los Angeles,90045,https://www.wishcharter.org/
Paso Robles Independent Study Center,Paso Robles,93446,https://www.pasoschools.org/Page/1017
Bravo Lake High,Visalia,93292,https://www.cde.ca.gov/schooldirectory/details?cdscode=54767945436258
All Tribes Elementary Charter,Valley Center,92082,https://www.alltribescharter.org/
Vine Hill Elementary,Scotts Valley,95066,https://www.vinehill.santacruz.k12.ca.us/
Riverbank High,Riverbank,95367,https://rhs-riverbank-ca.schoolloop.com/
Pioneer Junior High,Upland,91784,https://pjh.schoolloop.com/
Willow Community Day,Tracy,95376,https://willow.tracy.k12.ca.us/
Meadows Arts and Technology Elementary,Thousand Oaks,91362,https://www.matescharter.org/
